1,100,40
1,100,60
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
1,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,70
3,100,60
3,100,60
3,100,60
3,100,60
3,100,60
3,100,60
3,100,50
3,100,50
3,100,50
3,100,50
3,100,50
3,100,50
3,100,50
3,100,50
3,100,50
3,100,50
3,100,50
3,100,50
3,100,50
3,100,50
3,100,50
3,100,50
3,100,50
3,100,40
3,100,40
3,100,40
3,100,40
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,30
3,100,29
3,100,28
3,100,27
3,100,26
3,100,25
3,100,24
3,100,23
3,100,22
3,100,21
3,100,19
3,100,18
3,100,17
3,100,16
3,100,15
3,100,14
3,100,13
3,100,12
3,100,11
3,100,10
3,100,9
3,100,8
3,100,7
3,100,6
3,100,5
3,100,5
3,100,5
3,100,5
3,100,5
3,100,5
3,100,10
2,150,10
2,150,10
2,151,10
2,151,10
2,152,10
2,152,10
2,153,10
2,153,10
2,154,10
2,154,10
2,155,10
2,155,10
2,156,10
2,156,10
2,157,10
2,157,10
2,158,10
2,158,10
2,159,10
2,159,10
2,160,0
2,160,0
2,161,0
2,161,0
#MOTOR_B2
-1,38,10
-1,39,10
-1,40,10
-1,41,10
-1,42,10
-1,43,20
-1,44,20
-1,45,20
-1,46,20
-1,47,20
-1,48,20
-1,49,30
-1,50,30
-1,51,30
-1,52,30
-1,53,30
-1,54,40
-1,55,40
-1,56,40
-1,57,40
-1,58,40
-1,59,50
-1,60,50
-1,61,50
-1,62,50
-1,63,50
-1,64,50
-1,65,50
-1,66,50
0,25,20
0,26,20
0,27,20
0,28,20
0,29,20
0,30,20
0,31,20
0,32,20
0,33,20
0,34,20
0,35,20
0,36,20
0,37,20
0,38,20
0,39,20
0,40,20
0,40,20
0,41,20
0,41,20
0,42,20
0,42,20
0,43,20
0,43,20
0,44,20
0,44,20
0,45,20
0,45,50
0,46,50
0,46,50
0,47,50
0,47,50
0,48,50
0,48,60
0,49,60
0,49,60
0,50,60
0,50,60
0,51,60
0,51,60
0,52,60
0,52,60
0,53,60
0,53,60
0,54,60
0,54,60
0,55,60
0,55,70
0,56,70
0,56,70
0,57,70
0,57,70
0,58,70
0,58,70
0,59,70
0,59,70
0,60,70
0,60,70
0,60,70
0,61,70
0,61,70
0,62,70
0,62,70
0,63,70
0,63,70
0,64,70
0,64,70
0,65,70
0,65,70
0,66,70
0,66,70
0,67,70
0,67,70
0,68,70
0,68,70
0,69,70
0,69,70
0,70,70
0,70,70
0,71,70
0,71,70
0,72,70
0,72,70
0,73,70
0,73,70
0,74,70
0,74,70
0,75,70
0,75,70
0,76,70
0,76,70
0,76,70
0,77,70
0,77,70
0,78,70
0,78,70
0,79,70
0,79,70
0,80,70
0,80,70
0,81,70
0,81,70
0,82,70
0,82,70
0,83,70
0,83,70
0,84,70
0,84,70
0,85,70
0,85,70
0,86,70
0,86,70
0,87,70
0,87,70
0,88,70
0,88,70
0,89,70
0,89,70
0,90,70
0,90,70
0,91,70
0,91,70
0,92,70
0,92,70
0,93,70
0,93,70
0,94,70
0,94,70
0,95,70
0,95,70
0,96,70
0,96,70
0,97,70
0,97,70
0,98,70
0,98,70
0,99,70
0,99,70
0,100,60
0,100,60
0,101,60
0,101,60
0,102,60
0,102,60
0,103,60
0,103,60
0,104,60
0,104,60
0,105,60
0,105,60
0,106,60
0,106,60
0,107,60
0,107,60
0,108,60
0,108,60
0,109,60
0,109,60
0,110,60
0,110,30
0,111,30
0,111,30
0,112,30
0,112,30
0,113,30
0,113,30
0,114,30
0,114,30
0,115,30
0,115,30
0,116,30
0,116,30
0,117,30
0,117,30
0,118,30
0,118,30
0,119,30
0,119,30
0,120,30
0,120,30
0,121,30
0,121,30
0,122,30
0,122,30
0,123,30
0,123,30
0,124,30
0,124,30
0,125,30
0,125,30
0,126,30
0,126,30
0,127,30
0,127,30
0,128,30
0,128,30
0,129,30
0,129,30
0,130,10
0,130,10
0,131,10
0,131,10
0,132,10
0,132,10
0,133,10
0,133,10
0,134,10
0,134,10
0,135,10
0,135,10
0,136,10
0,136,10
0,137,10
0,137,10
0,138,10
0,138,10
0,139,10
0,139,10
0,140,6
0,140,6
0,141,6
0,141,6
0,142,6
0,142,6
0,143,6
0,143,6
0,144,6
0,144,6
0,145,6
0,145,6
0,146,6
0,146,6
0,147,6
0,147,6
0,148,6
0,148,6
0,149,6
0,149,6
0,150,2
0,150,2
0,151,2
0,151,2
0,152,2
0,152,2
0,153,2
0,153,2
0,154,2
0,154,2
0,155,2
0,155,2
0,156,2
0,156,2
0,157,2
0,157,2
0,158,2
0,158,2
0,159,2
0,159,2
0,160,2
0,160,2
0,161,2
0,161,2
0,162,2
0,162,2
0,163,2
0,163,2
0,164,2
0,164,2
0,165,2
0,165,2
0,166,2
0,166,2
0,167,2
0,167,2
0,168,2
0,168,2
0,169,2
0,169,2
0,170,2
0,170,2
0,171,2
0,171,2
0,172,2
0,172,2
0,173,2
0,173,2
0,174,2
0,174,2
0,175,2
#
